reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-61931.94444444445,0.95,719,1.908496732026144,0.4583333333333333,5227,0,668287.1674707924,668287.1638380842,0.02743961982054227,1,2026-05-18T15:00:24.696039,,,,,,
-14802.055555555553,0.9025,719,2.0061349693251533,0.4861111111111111,5218,0,19475.688629277724,19475.682977625987,0.01912597648317567,2,2026-05-18T15:02:19.354170,,,,,,
-53150.22222222227,0.8573749999999999,719,1.9072847682119205,0.4027777777777778,5230,0,18754.395188884708,18754.3898889279,0.017867632325536602,3,2026-05-18T15:04:19.147243,,,,,,
-15635.833333333345,0.8145062499999999,719,4.606060606060606,0.7638888888888888,5216,0,25729.69300080407,25729.68814193025,0.0166924170222294,4,2026-05-18T15:06:13.659580,,,,,,
-16833.66666666667,0.7737809374999999,719,1.1638418079096045,0.4027777777777778,5204,0,32839.54519572676,32839.54045111347,0.016471256253274575,5,2026-05-18T15:08:08.813993,,,,,,
-15202.666666666657,0.7350918906249998,719,1.4585987261146496,0.4583333333333333,5224,0,33593.48116314162,33593.476326169155,0.016095435815463063,6,2026-05-18T15:10:04.459937,,,,,,
-63879.111111111124,0.6983372960937497,719,4.456338028169014,1.6388888888888888,5022,0,34805.84193779066,34805.83747840425,0.015350584500315127,7,2026-05-18T15:12:04.200348,,,,,,
-17574.944444444438,0.6634204312890623,719,2.3333333333333335,0.5694444444444444,5213,0,61431.133084314424,61431.128455999,0.015282981016094148,8,2026-05-18T15:14:01.566545,,,,,,
-16880.55555555557,0.6302494097246091,719,4.120218579234972,0.7638888888888888,5198,0,67030.7319816409,67030.72773855153,0.014973888891297023,9,2026-05-18T15:15:58.460237,,,,,,
-18419.94444444447,0.5987369392383786,719,0.725609756097561,0.3055555555555556,5217,0,74211.50874084557,74211.50453425846,0.01477773213093279,10,2026-05-18T15:19:22.277111,-18818.611111111102,0.0,2.658385093167702,0.625,5219.0,0.0
